port_call_id,date_key,port_key,terminal_key,vessel_key,carrier_key,ship_size_class_key,route_key,arrival_datetime,berth_datetime,departure_datetime,berth_waiting_hours,at_berth_hours,turnaround_hours,crane_moves_total,is_delayed,delay_hours,year,month
168,20220407,1,2,38,3,1,10,2022-04-07 17:38:00,2022-04-07 19:24:03,2022-04-09 13:28:23,1.77,42.07,43.84,0,0,0.0,2022,4
169,20220425,1,1,109,8,3,1,2022-04-25 11:10:00,2022-04-25 13:41:27,2022-04-27 07:48:38,2.52,42.12,44.64,822,0,0.0,2022,4
170,20220425,1,1,53,14,4,3,2022-04-25 12:48:00,2022-04-26 09:52:50,2022-04-27 18:27:41,21.08,32.58,53.66,605,0,0.0,2022,4
171,20220412,1,2,18,1,3,2,2022-04-12 07:32:00,2022-04-13 22:56:12,2022-04-15 19:59:34,39.4,45.06,84.46,0,0,0.0,2022,4
172,20220403,1,2,153,8,1,2,2022-04-03 11:25:00,2022-04-04 04:55:12,2022-04-06 00:17:24,17.5,43.37,60.87,0,0,0.0,2022,4
173,20220417,1,2,10,8,2,2,2022-04-17 00:30:00,2022-04-17 06:08:27,2022-04-20 15:39:15,5.64,30.49,87.15,624,1,51.03,2022,4
174,20220409,1,1,78,14,1,2,2022-04-09 23:09:00,2022-04-10 02:00:43,2022-04-11 00:37:47,2.86,22.62,25.48,0,0,0.0,2022,4
175,20220408,1,1,84,11,4,1,2022-04-08 11:30:00,2022-04-08 18:07:47,2022-04-10 06:57:10,6.63,28.68,43.45,501,1,8.14,2022,4
176,20220423,1,2,2,3,1,2,2022-04-23 01:51:00,2022-04-23 01:59:36,2022-04-24 14:19:56,0.14,36.34,36.48,816,0,0.0,2022,4
177,20220406,1,1,168,3,2,2,2022-04-06 05:59:00,2022-04-06 10:27:34,2022-04-07 11:53:31,4.48,25.43,29.91,0,0,0.0,2022,4
178,20220430,1,1,45,1,5,2,2022-04-30 17:27:00,2022-04-30 18:59:42,2022-05-02 15:36:39,1.55,44.62,46.16,630,0,0.0,2022,4
179,20220415,1,1,89,3,1,2,2022-04-15 20:42:00,2022-04-16 01:05:34,2022-04-17 18:35:38,4.39,41.5,45.89,0,0,0.0,2022,4
180,20220506,1,1,54,6,3,2,2022-05-06 18:27:00,2022-05-07 02:01:56,2022-05-09 08:01:19,7.58,53.99,61.57,0,0,0.0,2022,5
181,20220525,1,2,51,2,1,1,2022-05-25 02:36:00,2022-05-25 04:20:30,2022-05-27 11:59:09,1.74,31.6,57.39,543,1,24.04,2022,5
182,20220527,1,3,196,2,2,2,2022-05-27 14:07:00,2022-05-27 16:43:07,2022-05-29 09:41:03,2.6,40.97,43.57,0,0,0.0,2022,5
183,20220515,1,3,140,6,1,3,2022-05-15 19:24:00,2022-05-16 04:47:07,2022-05-17 13:12:46,9.39,32.43,41.81,0,0,0.0,2022,5
184,20220518,1,2,131,3,2,10,2022-05-18 19:11:00,2022-05-18 23:26:07,2022-05-20 04:51:44,4.25,29.43,33.68,505,0,0.0,2022,5
185,20220521,1,2,15,2,1,3,2022-05-21 02:43:00,2022-05-21 11:37:51,2022-05-23 20:31:30,8.91,47.49,65.81,0,1,9.4,2022,5
186,20220522,1,1,117,2,2,2,2022-05-22 22:09:00,2022-05-23 05:15:29,2022-05-24 13:14:49,7.11,31.99,39.1,433,0,0.0,2022,5
187,20220508,1,1,54,1,3,3,2022-05-08 05:31:00,2022-05-08 20:49:33,2022-05-10 00:26:30,15.31,27.62,42.93,0,0,0.0,2022,5
188,20220520,1,2,94,6,2,15,2022-05-20 17:10:00,2022-05-20 19:24:12,2022-05-22 05:40:28,2.24,34.27,36.51,0,0,0.0,2022,5
189,20220527,1,1,46,2,3,3,2022-05-27 01:55:00,2022-05-27 07:17:49,2022-05-28 23:21:50,5.38,40.07,45.45,0,0,0.0,2022,5
190,20220507,1,1,145,1,2,10,2022-05-07 17:32:00,2022-05-07 19:44:37,2022-05-09 00:49:27,2.21,29.08,31.29,660,0,0.0,2022,5
191,20220527,1,1,107,6,1,1,2022-05-27 14:31:00,2022-05-28 14:40:21,2022-05-30 01:46:27,24.16,30.39,59.26,0,1,4.71,2022,5
192,20220523,1,2,186,11,5,2,2022-05-23 01:17:00,2022-05-23 05:22:26,2022-05-24 23:59:03,4.09,42.61,46.7,701,0,0.0,2022,5
193,20220520,1,1,17,11,5,1,2022-05-20 15:35:00,2022-05-21 02:08:24,2022-05-22 16:04:45,10.56,37.94,48.5,356,0,0.0,2022,5
194,20220517,1,2,32,2,1,3,2022-05-17 11:34:00,2022-05-18 03:58:06,2022-05-19 17:14:01,16.4,37.27,53.67,804,0,0.0,2022,5
195,20220519,1,1,18,8,3,1,2022-05-19 13:06:00,2022-05-20 02:35:58,2022-05-21 13:11:10,13.5,34.59,48.09,0,0,0.0,2022,5
196,20220502,1,2,111,2,2,1,2022-05-02 01:28:00,2022-05-02 08:28:29,2022-05-02 18:51:26,7.01,10.38,17.39,0,0,0.0,2022,5
197,20220529,1,3,147,1,1,10,2022-05-29 03:49:00,2022-05-29 06:02:43,2022-05-30 08:26:04,2.23,26.39,28.62,0,0,0.0,2022,5
198,20220529,1,1,45,8,5,1,2022-05-29 22:39:00,2022-05-30 02:41:18,2022-05-31 11:12:45,4.04,32.52,36.56,410,0,0.0,2022,5
199,20220512,1,1,108,1,4,2,2022-05-12 06:51:00,2022-05-12 21:28:20,2022-05-14 02:52:54,14.62,24.09,44.03,530,1,5.32,2022,5
200,20220519,1,1,141,2,6,3,2022-05-19 10:45:00,2022-05-19 15:20:08,2022-05-21 06:05:41,4.59,38.76,43.34,540,0,0.0,2022,5
201,20220505,1,2,117,14,2,3,2022-05-05 21:52:00,2022-05-06 02:28:23,2022-05-10 09:00:19,4.61,46.74,107.14,582,1,55.79,2022,5
202,20220527,1,3,33,11,1,15,2022-05-27 08:55:00,2022-05-27 09:08:33,2022-05-28 19:26:28,0.23,34.3,34.52,0,0,0.0,2022,5
203,20220512,1,2,55,1,1,2,2022-05-12 10:53:00,2022-05-12 15:40:46,2022-05-14 01:45:24,4.8,34.08,38.87,0,0,0.0,2022,5
204,20220517,1,2,94,3,2,2,2022-05-17 20:17:00,2022-05-17 23:42:14,2022-05-19 10:17:35,3.42,34.59,38.01,0,0,0.0,2022,5
205,20220505,1,1,94,1,2,10,2022-05-05 02:25:00,2022-05-05 04:11:58,2022-05-06 04:02:40,1.78,23.85,25.63,0,0,0.0,2022,5
206,20220502,1,1,76,14,3,2,2022-05-02 15:20:00,2022-05-03 02:41:23,2022-05-04 22:34:48,11.36,43.89,55.25,0,0,0.0,2022,5
207,20220530,1,3,80,11,2,2,2022-05-30 14:40:00,2022-06-01 15:02:37,2022-06-02 23:44:39,48.38,32.7,81.08,0,0,0.0,2022,5
208,20220504,1,1,87,1,4,3,2022-05-04 06:27:00,2022-05-04 10:15:57,2022-05-06 10:54:23,3.82,48.64,52.46,288,0,0.0,2022,5
209,20220506,1,1,184,2,5,2,2022-05-06 17:36:00,2022-05-08 07:09:49,2022-05-09 21:01:49,37.56,37.64,75.43,712,1,0.22,2022,5
210,20220509,1,3,161,11,1,15,2022-05-09 01:02:00,2022-05-09 14:17:45,2022-05-11 09:01:45,13.26,26.49,56.0,545,1,16.24,2022,5
211,20220526,1,2,86,3,4,2,2022-05-26 05:28:00,2022-05-27 06:26:04,2022-05-28 13:54:57,24.97,31.48,56.45,465,0,0.0,2022,5
212,20220522,1,3,168,3,2,15,2022-05-22 04:56:00,2022-05-23 01:29:10,2022-05-24 03:20:46,20.55,25.86,46.41,0,0,0.0,2022,5
213,20220510,1,1,50,14,2,2,2022-05-10 20:23:00,2022-05-10 20:55:04,2022-05-12 00:29:55,0.53,27.58,28.12,0,0,0.0,2022,5
214,20220529,1,1,165,14,1,2,2022-05-29 12:40:00,2022-05-30 05:29:16,2022-05-31 20:37:21,16.82,39.13,55.96,0,0,0.0,2022,5
215,20220511,1,2,199,2,4,3,2022-05-11 22:06:00,2022-05-12 18:55:46,2022-05-14 06:34:59,20.83,34.52,56.48,544,1,1.13,2022,5
216,20220528,1,1,72,1,3,2,2022-05-28 21:28:00,2022-05-28 23:33:07,2022-05-30 15:19:14,2.09,34.37,41.85,238,1,5.39,2022,5
217,20220502,1,2,198,11,1,15,2022-05-02 13:44:00,2022-05-02 14:16:25,2022-05-04 16:01:03,0.54,28.25,50.28,654,1,21.5,2022,5
218,20220524,1,1,111,3,2,1,2022-05-24 03:06:00,2022-05-24 08:12:49,2022-05-25 18:39:02,5.11,34.44,39.55,0,0,0.0,2022,5
219,20220521,1,3,33,1,1,10,2022-05-21 04:41:00,2022-05-21 12:28:31,2022-05-23 05:11:51,7.79,40.72,48.51,0,0,0.0,2022,5
220,20220525,1,1,109,6,3,2,2022-05-25 20:10:00,2022-05-27 06:38:05,2022-05-28 17:37:18,34.47,34.99,69.46,820,0,0.0,2022,5
221,20220531,1,2,186,6,5,2,2022-05-31 13:39:00,2022-06-01 15:07:44,2022-06-02 18:35:39,25.48,27.47,52.94,456,0,0.0,2022,5
222,20220526,1,3,170,1,1,2,2022-05-26 03:37:00,2022-05-26 10:48:39,2022-05-27 11:02:21,7.19,24.23,31.42,0,0,0.0,2022,5
223,20220509,1,1,103,3,1,10,2022-05-09 07:17:00,2022-05-09 07:26:20,2022-05-10 16:22:38,0.16,32.94,33.09,0,0,0.0,2022,5
224,20220520,1,1,22,6,4,1,2022-05-20 09:49:00,2022-05-21 05:06:46,2022-05-22 12:45:28,19.3,31.65,50.94,773,0,0.0,2022,5
225,20220529,1,1,190,11,1,15,2022-05-29 06:33:00,2022-05-29 13:44:37,2022-05-30 22:26:37,7.19,32.7,39.89,657,0,0.0,2022,5
226,20220517,1,1,107,3,1,1,2022-05-17 07:31:00,2022-05-17 17:54:31,2022-05-18 08:35:07,10.39,14.68,25.07,0,0,0.0,2022,5
227,20220527,1,1,15,6,1,2,2022-05-27 00:23:00,2022-05-27 09:49:51,2022-05-28 11:30:23,9.45,25.68,35.12,0,0,0.0,2022,5
228,20220530,1,1,51,11,1,1,2022-05-30 11:34:00,2022-05-30 12:38:02,2022-05-31 15:15:44,1.07,26.63,27.7,455,0,0.0,2022,5
229,20220509,1,2,150,14,1,1,2022-05-09 00:37:00,2022-05-09 03:07:04,2022-05-10 22:00:07,2.5,32.12,45.39,0,1,10.77,2022,5
230,20220525,1,1,45,1,5,2,2022-05-25 12:32:00,2022-05-25 23:54:01,2022-05-27 10:12:21,11.37,34.31,45.67,752,0,0.0,2022,5
231,20220508,1,2,1,8,2,3,2022-05-08 12:05:00,2022-05-09 03:22:00,2022-05-10 16:54:04,15.28,37.53,52.82,851,0,0.0,2022,5
232,20220505,1,1,100,1,5,2,2022-05-05 02:32:00,2022-05-05 03:41:43,2022-05-06 10:03:55,1.16,30.37,31.53,691,0,0.0,2022,5
233,20220505,1,3,163,1,3,3,2022-05-05 18:40:00,2022-05-07 03:22:35,2022-05-08 09:50:53,32.71,30.47,63.18,588,0,0.0,2022,5
234,20220526,1,2,134,6,1,2,2022-05-26 13:46:00,2022-05-26 20:00:33,2022-05-28 16:40:01,6.24,44.66,50.9,433,0,0.0,2022,5
235,20220611,1,1,138,2,4,10,2022-06-11 03:29:00,2022-06-11 08:52:49,2022-06-12 18:07:49,5.4,33.25,38.65,759,0,0.0,2022,6
236,20220621,1,1,108,8,4,1,2022-06-21 05:07:00,2022-06-23 14:21:48,2022-06-25 10:35:19,57.25,37.44,101.47,683,1,6.78,2022,6
237,20220626,1,1,131,1,2,3,2022-06-26 11:33:00,2022-06-26 11:34:29,2022-06-28 01:21:19,0.02,37.78,37.81,474,0,0.0,2022,6
238,20220614,1,2,175,2,4,3,2022-06-14 23:49:00,2022-06-15 13:12:09,2022-06-17 00:36:38,13.39,35.41,48.79,938,0,0.0,2022,6
239,20220615,1,2,82,1,5,10,2022-06-15 10:51:00,2022-06-16 06:58:07,2022-06-17 20:22:33,20.12,37.41,57.53,598,0,0.0,2022,6
240,20220614,1,1,84,2,4,15,2022-06-14 20:04:00,2022-06-15 00:45:05,2022-06-16 23:01:06,4.68,46.27,50.95,534,0,0.0,2022,6
241,20220612,1,1,115,1,2,10,2022-06-12 05:23:00,2022-06-12 05:49:05,2022-06-13 16:51:18,0.43,32.71,35.47,0,1,2.33,2022,6
242,20220604,1,2,127,11,3,10,2022-06-04 03:14:00,2022-06-05 03:17:54,2022-06-06 18:02:23,24.07,38.74,62.81,211,0,0.0,2022,6
243,20220603,1,1,158,11,6,2,2022-06-03 01:30:00,2022-06-03 07:12:00,2022-06-05 05:43:01,5.7,46.52,52.22,975,0,0.0,2022,6
244,20220612,1,3,137,1,1,15,2022-06-12 01:35:00,2022-06-12 02:24:37,2022-06-13 04:32:07,0.83,26.13,26.95,531,0,0.0,2022,6
245,20220625,1,2,22,6,4,2,2022-06-25 07:26:00,2022-06-25 21:17:16,2022-06-27 09:57:58,13.85,36.68,50.53,839,0,0.0,2022,6
246,20220626,1,1,46,11,3,1,2022-06-26 03:32:00,2022-06-26 04:29:29,2022-06-27 09:57:57,0.96,29.47,30.43,0,0,0.0,2022,6
247,20220607,1,1,55,2,1,3,2022-06-07 01:25:00,2022-06-07 19:01:31,2022-06-09 13:36:25,17.61,37.87,60.19,0,1,4.72,2022,6
248,20220607,1,1,59,2,2,1,2022-06-07 10:05:00,2022-06-07 14:37:54,2022-06-09 13:15:57,4.55,46.63,51.18,423,0,0.0,2022,6
249,20220622,1,1,96,2,1,3,2022-06-22 09:47:00,2022-06-22 17:21:10,2022-06-24 02:05:05,7.57,32.73,40.3,0,0,0.0,2022,6
250,20220625,1,1,185,6,2,3,2022-06-25 06:46:00,2022-06-25 07:46:16,2022-06-26 08:28:58,1.0,24.71,25.72,0,0,0.0,2022,6
251,20220619,1,2,159,2,4,2,2022-06-19 13:01:00,2022-06-19 22:06:27,2022-06-21 01:37:18,9.09,27.51,36.61,674,0,0.0,2022,6
252,20220614,1,1,134,11,1,15,2022-06-14 10:00:00,2022-06-14 13:34:55,2022-06-15 21:43:11,3.58,32.14,35.72,461,0,0.0,2022,6
253,20220601,1,1,139,8,4,3,2022-06-01 06:33:00,2022-06-02 11:16:17,2022-06-03 15:25:53,28.72,28.16,56.88,655,0,0.0,2022,6
254,20220607,1,1,102,14,1,15,2022-06-07 04:45:00,2022-06-07 05:38:35,2022-06-08 16:51:13,0.89,35.21,36.1,0,0,0.0,2022,6
255,20220625,1,1,179,2,4,1,2022-06-25 13:44:00,2022-06-25 14:39:27,2022-06-28 04:19:12,0.92,61.66,62.59,644,0,0.0,2022,6
256,20220622,1,1,164,8,3,1,2022-06-22 16:08:00,2022-06-22 21:40:54,2022-06-24 18:31:48,5.55,44.85,50.4,373,0,0.0,2022,6
257,20220610,1,1,155,6,1,2,2022-06-10 21:08:00,2022-06-12 16:49:32,2022-06-14 05:41:34,43.69,36.87,80.56,0,0,0.0,2022,6
258,20220618,1,1,92,2,3,1,2022-06-18 22:53:00,2022-06-19 22:43:08,2022-06-21 12:35:28,23.84,37.87,61.71,190,0,0.0,2022,6
259,20220613,1,1,136,2,1,2,2022-06-13 06:08:00,2022-06-13 16:18:14,2022-06-15 22:05:35,10.17,53.79,63.96,0,0,0.0,2022,6
260,20220608,1,2,96,1,1,2,2022-06-08 14:20:00,2022-06-09 03:15:00,2022-06-11 01:20:26,12.92,46.09,59.01,0,0,0.0,2022,6
261,20220609,1,1,70,14,4,2,2022-06-09 09:29:00,2022-06-09 20:31:25,2022-06-11 14:33:43,11.04,42.04,53.08,588,0,0.0,2022,6
262,20220626,1,1,6,1,4,1,2022-06-26 22:44:00,2022-06-27 08:04:19,2022-06-28 21:36:39,9.34,37.54,46.88,611,0,0.0,2022,6
263,20220615,1,1,178,11,1,2,2022-06-15 22:15:00,2022-06-16 02:20:02,2022-06-18 01:53:26,4.08,47.56,51.64,0,0,0.0,2022,6
264,20220608,1,1,195,1,5,2,2022-06-08 05:01:00,2022-06-08 17:18:50,2022-06-10 05:05:11,12.3,35.77,48.07,439,0,0.0,2022,6
265,20220625,1,3,102,6,1,3,2022-06-25 03:29:00,2022-06-25 13:43:23,2022-06-26 21:16:13,10.24,30.56,41.79,0,1,0.99,2022,6
266,20220601,1,2,59,1,2,2,2022-06-01 07:08:00,2022-06-01 16:51:38,2022-06-02 21:16:40,9.73,28.42,38.14,231,0,0.0,2022,6
267,20220603,1,1,185,8,2,15,2022-06-03 02:37:00,2022-06-03 04:01:36,2022-06-04 12:21:39,1.41,32.33,33.74,0,0,0.0,2022,6
268,20220619,1,3,105,1,3,15,2022-06-19 06:57:00,2022-06-19 13:31:09,2022-06-20 12:43:07,6.57,23.2,29.77,354,0,0.0,2022,6
269,20220630,1,2,96,1,1,10,2022-06-30 10:07:00,2022-06-30 18:00:08,2022-07-03 13:16:37,7.89,44.82,75.16,0,1,22.46,2022,6
270,20220609,1,1,27,1,1,1,2022-06-09 23:25:00,2022-06-10 03:49:59,2022-06-12 14:01:39,4.42,58.19,62.61,0,0,0.0,2022,6
271,20220619,1,1,12,3,4,3,2022-06-19 05:17:00,2022-06-19 06:11:19,2022-06-21 03:47:05,0.91,45.6,46.5,991,0,0.0,2022,6
272,20220615,1,3,107,1,1,1,2022-06-15 07:41:00,2022-06-15 10:26:25,2022-06-16 22:26:36,2.76,36.0,38.76,0,0,0.0,2022,6
273,20220614,1,1,61,6,3,2,2022-06-14 08:24:00,2022-06-14 18:11:59,2022-06-17 03:24:54,9.8,19.78,67.02,0,1,37.43,2022,6
274,20220626,1,1,40,11,1,1,2022-06-26 20:51:00,2022-06-27 04:40:33,2022-06-28 16:31:18,7.83,35.85,43.67,0,0,0.0,2022,6
275,20220601,1,1,13,3,4,1,2022-06-01 15:34:00,2022-06-01 16:18:40,2022-06-02 12:30:05,0.74,20.19,20.93,524,0,0.0,2022,6
276,20220603,1,1,140,6,1,2,2022-06-03 08:11:00,2022-06-03 21:23:18,2022-06-05 20:52:07,13.21,42.66,60.69,0,1,4.82,2022,6
277,20220602,1,2,151,1,2,10,2022-06-02 08:03:00,2022-06-02 11:05:53,2022-06-04 00:50:09,3.05,37.74,40.79,0,0,0.0,2022,6
278,20220625,1,1,33,3,1,1,2022-06-25 07:10:00,2022-06-25 08:47:07,2022-06-27 08:38:37,1.62,42.94,49.48,0,1,4.91,2022,6
279,20220630,1,2,17,2,5,1,2022-06-30 23:03:00,2022-07-01 02:34:19,2022-07-02 19:48:23,3.52,41.23,44.76,993,0,0.0,2022,6
280,20220601,1,3,176,6,6,15,2022-06-01 12:22:00,2022-06-01 14:21:01,2022-06-03 11:11:56,1.98,44.85,46.83,287,0,0.0,2022,6
281,20220627,1,3,93,1,4,2,2022-06-27 10:51:00,2022-06-28 02:24:55,2022-06-29 17:28:16,15.57,39.06,54.62,672,0,0.0,2022,6
282,20220618,1,1,180,6,2,1,2022-06-18 11:36:00,2022-06-18 23:33:47,2022-06-20 10:18:13,11.96,34.74,46.7,541,0,0.0,2022,6
283,20220601,1,2,57,2,2,15,2022-06-01 15:34:00,2022-06-01 16:08:06,2022-06-03 09:38:12,0.57,41.5,42.07,0,0,0.0,2022,6
284,20220609,1,1,59,1,2,2,2022-06-09 07:01:00,2022-06-09 10:43:51,2022-06-11 04:28:42,3.71,41.75,45.46,654,0,0.0,2022,6
285,20220607,1,1,6,14,4,2,2022-06-07 04:21:00,2022-06-08 03:22:23,2022-06-09 14:09:20,23.02,34.78,57.81,745,0,0.0,2022,6
286,20220630,1,3,128,11,1,3,2022-06-30 00:09:00,2022-06-30 04:01:36,2022-07-01 23:21:13,3.88,43.33,47.2,0,0,0.0,2022,6
287,20220711,1,3,78,8,1,10,2022-07-11 11:04:00,2022-07-11 20:55:48,2022-07-14 02:45:29,9.86,53.83,63.69,0,0,0.0,2022,7
288,20220712,1,3,183,3,2,2,2022-07-12 09:20:00,2022-07-13 09:50:41,2022-07-15 18:58:58,24.51,43.98,81.65,611,1,13.16,2022,7
289,20220704,1,1,41,14,4,1,2022-07-04 15:41:00,2022-07-04 19:41:44,2022-07-05 21:43:17,4.01,26.03,30.04,532,0,0.0,2022,7
290,20220703,1,2,30,6,5,10,2022-07-03 19:50:00,2022-07-04 03:14:05,2022-07-06 11:59:29,7.4,56.76,64.16,817,0,0.0,2022,7
291,20220731,1,2,142,11,3,3,2022-07-31 23:44:00,2022-08-01 10:52:42,2022-08-03 01:47:17,11.15,38.91,50.05,0,0,0.0,2022,7
292,20220708,1,1,127,1,3,1,2022-07-08 18:25:00,2022-07-08 22:25:44,2022-07-10 14:10:21,4.01,39.74,43.76,409,0,0.0,2022,7
293,20220726,1,2,115,6,2,2,2022-07-26 10:58:00,2022-07-27 09:08:55,2022-07-29 01:22:41,22.18,40.23,62.41,0,0,0.0,2022,7
294,20220718,1,2,30,6,5,2,2022-07-18 15:09:00,2022-07-18 18:37:44,2022-07-20 07:39:20,3.48,37.03,40.51,193,0,0.0,2022,7
295,20220723,1,1,139,3,4,3,2022-07-23 20:56:00,2022-07-23 21:17:43,2022-07-25 15:04:47,0.36,41.78,42.15,784,0,0.0,2022,7
296,20220726,1,2,146,8,3,1,2022-07-26 10:28:00,2022-07-27 09:53:13,2022-07-29 12:38:00,23.42,44.74,74.17,642,1,6.01,2022,7
297,20220724,1,1,119,8,3,3,2022-07-24 03:46:00,2022-07-24 04:07:51,2022-07-26 06:49:34,0.36,45.85,51.06,441,1,4.85,2022,7
298,20220705,1,1,137,8,1,15,2022-07-05 13:31:00,2022-07-05 17:53:05,2022-07-07 03:35:06,4.37,33.7,38.07,752,0,0.0,2022,7
299,20220716,1,1,145,3,2,10,2022-07-16 18:41:00,2022-07-16 19:07:33,2022-07-18 12:49:34,0.44,41.7,42.14,414,0,0.0,2022,7
300,20220723,1,1,108,3,4,10,2022-07-23 01:18:00,2022-07-23 12:36:45,2022-07-25 09:48:17,11.31,44.42,56.5,534,1,0.77,2022,7
301,20220712,1,1,26,1,2,3,2022-07-12 12:10:00,2022-07-12 13:20:38,2022-07-13 22:14:35,1.18,32.9,34.08,0,0,0.0,2022,7
302,20220709,1,1,69,11,2,2,2022-07-09 19:39:00,2022-07-09 20:03:00,2022-07-11 06:22:48,0.4,34.33,34.73,0,0,0.0,2022,7
303,20220729,1,2,59,3,2,1,2022-07-29 19:56:00,2022-07-29 21:43:51,2022-07-31 08:57:10,1.8,35.22,37.02,784,0,0.0,2022,7
304,20220708,1,1,21,2,3,15,2022-07-08 13:44:00,2022-07-09 17:38:56,2022-07-11 12:01:39,27.92,42.38,70.29,435,0,0.0,2022,7
305,20220705,1,3,163,6,3,1,2022-07-05 09:15:00,2022-07-05 12:11:28,2022-07-07 13:24:27,2.94,46.36,52.16,510,1,2.85,2022,7
306,20220720,1,1,174,6,5,3,2022-07-20 01:23:00,2022-07-20 08:16:24,2022-07-21 21:13:59,6.89,33.35,43.85,536,1,3.6,2022,7
307,20220719,1,1,186,11,5,10,2022-07-19 15:12:00,2022-07-20 15:48:21,2022-07-23 16:07:45,24.61,35.19,96.93,376,1,37.13,2022,7
308,20220715,1,1,194,6,5,15,2022-07-15 15:54:00,2022-07-15 19:17:49,2022-07-17 19:12:56,3.4,43.71,51.32,850,1,4.21,2022,7
309,20220731,1,2,190,6,1,10,2022-07-31 08:05:00,2022-07-31 11:55:14,2022-08-02 04:45:50,3.84,40.84,44.68,172,0,0.0,2022,7
310,20220722,1,1,109,3,3,3,2022-07-22 05:28:00,2022-07-22 21:04:32,2022-07-24 20:15:43,15.61,36.71,62.8,552,1,10.48,2022,7
311,20220720,1,1,104,2,1,1,2022-07-20 18:03:00,2022-07-21 11:13:25,2022-07-23 10:08:20,17.17,38.83,64.09,0,1,8.09,2022,7
312,20220711,1,2,155,1,1,1,2022-07-11 17:26:00,2022-07-11 18:13:12,2022-07-13 07:08:47,0.79,36.93,37.71,0,0,0.0,2022,7
313,20220720,1,2,198,6,1,10,2022-07-20 16:26:00,2022-07-20 17:53:12,2022-07-22 11:52:34,1.45,41.99,43.44,154,0,0.0,2022,7
314,20220713,1,2,167,14,1,3,2022-07-13 07:30:00,2022-07-14 01:32:19,2022-07-15 12:50:03,18.04,35.3,53.33,0,0,0.0,2022,7
315,20220723,1,1,174,11,5,2,2022-07-23 18:57:00,2022-07-24 00:14:10,2022-07-25 20:11:53,5.29,43.96,49.25,556,0,0.0,2022,7
316,20220730,1,2,115,14,2,2,2022-07-30 14:11:00,2022-07-30 15:28:34,2022-07-31 09:40:38,1.29,18.2,19.49,0,0,0.0,2022,7
317,20220731,1,1,189,2,3,2,2022-07-31 01:27:00,2022-07-31 03:26:32,2022-08-01 19:38:12,1.99,26.36,42.19,0,1,13.83,2022,7
318,20220726,1,2,126,2,1,1,2022-07-26 04:53:00,2022-07-26 20:45:40,2022-07-28 16:07:06,15.88,43.36,59.24,0,0,0.0,2022,7
319,20220713,1,1,21,8,3,10,2022-07-13 02:24:00,2022-07-13 03:11:18,2022-07-14 17:56:24,0.79,38.75,39.54,416,0,0.0,2022,7
320,20220721,1,2,85,11,2,1,2022-07-21 00:50:00,2022-07-22 15:08:57,2022-07-23 14:25:27,38.32,23.28,61.59,0,0,0.0,2022,7
321,20220717,1,2,78,11,1,2,2022-07-17 04:09:00,2022-07-17 08:10:28,2022-07-19 00:52:22,4.02,40.7,44.72,0,0,0.0,2022,7
322,20220729,1,2,61,14,3,2,2022-07-29 03:36:00,2022-07-29 11:36:11,2022-07-31 04:03:25,8.0,40.45,48.46,0,0,0.0,2022,7
323,20220721,1,2,10,11,2,15,2022-07-21 13:16:00,2022-07-21 13:24:23,2022-07-23 14:53:17,0.14,49.48,49.62,837,0,0.0,2022,7
324,20220729,1,1,183,6,2,2,2022-07-29 08:25:00,2022-07-31 02:53:01,2022-08-01 19:32:56,42.47,35.95,83.13,475,1,4.72,2022,7
325,20220716,1,2,10,8,2,2,2022-07-16 10:44:00,2022-07-18 21:44:25,2022-07-20 01:51:59,59.01,28.13,87.13,561,0,0.0,2022,7
326,20220722,1,2,111,14,2,10,2022-07-22 00:21:00,2022-07-22 05:31:08,2022-07-23 14:35:04,5.17,33.07,38.23,0,0,0.0,2022,7
327,20220717,1,1,55,2,1,3,2022-07-17 22:43:00,2022-07-18 15:45:34,2022-07-20 21:56:29,17.04,31.49,71.22,0,1,22.69,2022,7
328,20220719,1,3,48,1,2,15,2022-07-19 14:49:00,2022-07-19 15:05:54,2022-07-21 07:13:30,0.28,40.13,40.41,677,0,0.0,2022,7
329,20220722,1,1,63,3,1,1,2022-07-22 06:28:00,2022-07-22 08:14:34,2022-07-23 19:04:25,1.78,34.83,36.61,0,0,0.0,2022,7
330,20220714,1,2,191,8,2,1,2022-07-14 11:52:00,2022-07-14 15:38:04,2022-07-17 17:43:31,3.77,42.87,77.86,841,1,31.22,2022,7
331,20220731,1,2,69,1,2,1,2022-07-31 12:08:00,2022-07-31 19:59:05,2022-08-02 06:14:12,7.85,34.25,42.1,0,0,0.0,2022,7
332,20220731,1,1,51,6,1,2,2022-07-31 06:53:00,2022-07-31 08:21:02,2022-08-02 12:54:17,1.47,35.37,54.02,239,1,17.18,2022,7
333,20220723,1,1,65,1,2,3,2022-07-23 06:17:00,2022-07-23 13:09:13,2022-07-24 05:37:14,6.87,16.47,23.34,0,0,0.0,2022,7
334,20220707,1,1,158,3,6,15,2022-07-07 21:01:00,2022-07-08 15:59:35,2022-07-09 18:09:16,18.98,26.16,45.14,672,0,0.0,2022,7
335,20220723,1,1,188,3,5,15,2022-07-23 15:37:00,2022-07-24 16:27:27,2022-07-25 19:34:30,24.84,27.12,51.96,674,0,0.0,2022,7
336,20220816,1,1,98,11,4,3,2022-08-16 22:05:00,2022-08-17 00:08:17,2022-08-18 05:57:13,2.05,29.82,31.87,542,0,0.0,2022,8
